begintrip_at,begintrip_lat,begintrip_lng,dropoff_lat,dropoff_lng,uid
2015-02-01_01:10:21,36.1857,-86.7105,36.168,-86.7123,c20
2015-02-21_05:31:18,36.1553,-86.735,36.153,-86.7156,73a
2015-02-22_04:26:07,36.1673,-86.7525,36.1683,-86.6815,ffc
2015-02-26_03:44:55,36.1668,-86.6887,36.178,-86.6737,5e6
2015-02-24_11:48:54,36.1674,-86.6803,36.1708,-86.6869,f86
2015-02-22_18:31:15,36.168,-86.7037,36.1693,-86.6855,c6e
2015-02-28_01:27:55,36.1693,-86.753,36.1604,-86.7556,d3a
2015-02-18_16:14:01,36.1704,-86.7915,36.1855,-86.7635,536
2015-02-14_06:18:52,36.1781,-86.6982,36.1665,-86.704,a64
2015-02-25_00:25:33,36.1674,-86.7521,36.1785,-86.7566,230
2015-02-23_21:57:03,36.1668,-86.6885,36.1586,-86.6981,78c
2015-02-07_04:21:18,36.1596,-86.702,36.1638,-86.7,5a4
2015-02-25_23:50:05,36.1714,-86.7618,36.1737,-86.7366,90a
2015-02-16_15:23:06,36.1743,-86.6954,36.1704,-86.703,afa
2015-02-15_06:57:14,36.1764,-86.7332,36.1692,-86.7529,444
2015-02-04_17:47:56,36.1825,-86.7665,36.1704,-86.7464,028
2015-02-26_01:57:28,36.1815,-86.6723,36.1661,-86.7438,9d4
2015-02-07_08:14:04,36.1611,-86.7104,36.1489,-86.7519,e10
2015-02-04_02:12:36,36.1557,-86.727,36.1803,-86.6738,a70
2015-02-25_20:40:53,36.171,-86.6937,36.1726,-86.7734,6ea
2015-02-24_03:54:47,36.1558,-86.7283,36.1656,-86.7051,a6a
2015-02-01_06:06:53,36.1757,-86.734,36.1654,-86.7765,342
2015-02-15_15:13:15,36.178,-86.6964,36.1761,-86.6775,2b6
2015-02-07_06:19:30,36.1555,-86.722,36.163,-86.7001,2ee
2015-02-14_22:42:54,36.1725,-86.7735,36.1698,-86.7463,036
2015-02-10_00:36:07,36.16,-86.7547,36.151,-86.7266,c74
2015-02-02_18:36:45,36.1682,-86.7504,36.18,-86.7227,f24
2015-02-27_01:29:54,36.1656,-86.6915,36.167,-86.7465,b2e
2015-02-18_14:04:57,36.1607,-86.6716,36.1596,-86.7112,9ae
2015-02-07_02:07:42,36.1802,-86.6742,36.189,-86.7095,0f4
2015-02-23_13:43:03,36.1509,-86.7212,36.1625,-86.742,afa
2015-02-03_16:12:47,36.1664,-86.7347,36.157,-86.7051,9fc
2015-02-16_05:06:49,36.2011,-86.6919,36.198,-86.6722,56a
2015-02-15_01:35:44,36.1723,-86.6959,36.1555,-86.7123,bda
2015-02-14_00:45:10,36.18,-86.7596,36.1768,-86.7679,d42
2015-02-01_10:10:41,36.1652,-86.7511,36.1864,-86.696,cca
2015-02-07_03:39:17,36.167,-86.7501,36.1791,-86.7303,27e
2015-02-07_03:01:16,36.1669,-86.7568,36.1548,-86.7304,cc8
2015-02-13_19:47:26,36.18,-86.6925,36.166,-86.7171,726
2015-02-12_17:48:07,36.1674,-86.7027,36.1701,-86.6866,b7a
2015-02-26_15:42:17,36.1641,-86.7295,36.17,-86.7006,03e
2015-02-08_04:41:32,36.1781,-86.7289,36.1611,-86.757,4bc
2015-02-13_03:38:26,36.1682,-86.7521,36.1749,-86.6722,b3e
2015-02-27_01:02:36,36.1763,-86.6984,36.1662,-86.7007,6d0
2015-02-28_20:10:29,36.1826,-86.7213,36.1698,-86.7458,818
2015-02-15_22:55:05,36.1833,-86.6804,36.1597,-86.6653,f7a
2015-02-06_05:34:37,36.156,-86.732,36.1664,-86.7349,696
2015-02-22_16:28:24,36.1716,-86.7285,36.1953,-86.6615,386
2015-02-08_05:16:44,36.1723,-86.6959,36.1557,-86.7237,bd0
2015-02-13_02:55:39,36.1763,-86.6772,36.1695,-86.7421,846
2015-02-02_04:03:31,36.1861,-86.7059,36.1686,-86.7853,b0c
2015-02-15_04:10:48,36.1631,-86.7128,36.1559,-86.7314,412
2015-02-26_15:46:45,36.1552,-86.7173,36.1674,-86.6915,ad0
2015-02-13_02:06:49,36.1681,-86.7522,36.1718,-86.7598,ca4
2015-02-14_05:09:25,36.1621,-86.6982,36.1677,-86.702,63e
2015-02-07_04:03:36,36.1545,-86.7182,36.1543,-86.7287,702
2015-02-20_04:13:09,36.1682,-86.7035,36.1491,-86.7086,ee4
2015-02-10_05:48:42,36.1669,-86.689,36.1706,-86.6731,1b6
2015-02-01_05:30:31,36.1943,-86.7058,36.154,-86.7364,2b6
2015-02-20_19:01:37,36.17,-86.7021,36.1741,-86.6777,81a
2015-02-07_03:10:07,36.1638,-86.7024,36.1708,-86.7093,3e2
2015-02-11_02:02:06,36.1668,-86.7085,36.1603,-86.7554,002
2015-02-08_17:28:58,36.1595,-86.7006,36.1819,-86.6807,b6e
2015-02-25_16:54:42,36.1507,-86.6891,36.1763,-86.681,946
2015-02-07_07:08:01,36.1559,-86.7311,36.1663,-86.7026,bf4
2015-02-21_18:55:58,36.1643,-86.6635,36.1754,-86.6937,a22
2015-02-07_15:22:22,36.1889,-86.7089,36.1965,-86.6609,932
2015-02-15_00:56:02,36.164,-86.666,36.1687,-86.75,d9e
2015-02-14_03:17:27,36.1654,-86.7122,36.1764,-86.7333,be8
2015-02-07_23:50:49,36.1793,-86.7305,36.1861,-86.6954,daa
2015-02-16_14:39:02,36.1772,-86.6979,36.1663,-86.7039,d58
2015-02-12_01:45:04,36.1753,-86.7665,36.155,-86.7311,7d4
2015-02-04_02:38:56,36.1693,-86.7529,36.1801,-86.7643,626
2015-02-15_21:34:41,36.1778,-86.687,36.1693,-86.6855,ba6
2015-02-21_22:02:50,36.1718,-86.7599,36.1649,-86.7394,e4e
2015-02-27_15:53:01,36.1694,-86.7422,36.1632,-86.7401,9e6
2015-02-25_03:27:44,36.1803,-86.6741,36.1699,-86.7461,d7a
2015-02-13_19:20:55,36.184,-86.6693,36.1871,-86.675,6d2
2015-02-27_12:50:02,36.1664,-86.7346,36.1628,-86.7421,d58
2015-02-15_03:37:10,36.169,-86.7024,36.1887,-86.6893,b5c
2015-02-01_05:29:56,36.1762,-86.6771,36.1724,-86.6931,550
2015-02-08_01:14:10,36.189,-86.7117,36.1822,-86.6677,998
2015-02-08_08:39:57,36.179,-86.6765,36.1799,-86.6634,550
2015-02-13_15:39:48,36.1553,-86.7178,36.1749,-86.7464,ff2
2015-02-27_00:45:44,36.1492,-86.7168,36.1559,-86.7279,1e8
2015-02-04_12:55:30,36.161,-86.7569,36.1678,-86.751,f24
2015-02-27_04:27:38,36.1655,-86.7013,36.176,-86.6772,eb6
2015-02-26_10:04:34,36.1776,-86.6872,36.1747,-86.6763,9f8
2015-02-14_14:24:30,36.1655,-86.7092,36.1677,-86.6836,752
2015-02-21_19:17:54,36.1717,-86.7425,36.155,-86.7126,c8e
2015-02-28_04:28:15,36.1817,-86.6765,36.1815,-86.6774,c22
2015-02-20_01:17:32,36.1696,-86.745,36.1558,-86.7274,fe8
2015-02-16_00:40:42,36.1692,-86.7529,36.1511,-86.6702,a2c
2015-02-22_13:49:11,36.1709,-86.6768,36.1696,-86.7019,2ee
2015-02-28_02:39:43,36.178,-86.6775,36.1559,-86.7301,cc2
2015-02-07_04:30:16,36.1599,-86.7021,36.1673,-86.7009,63e
2015-02-09_00:14:29,36.1688,-86.7525,36.1664,-86.7393,658
2015-02-26_23:44:46,36.1596,-86.7004,36.1683,-86.7496,e20
2015-02-19_03:43:20,36.1666,-86.6877,36.1524,-86.7274,ce0
2015-02-22_04:39:59,36.1646,-86.7014,36.1708,-86.7113,464
2015-02-20_01:03:41,36.156,-86.731,36.1712,-86.7624,728
2015-02-12_13:59:10,36.1925,-86.6686,36.1643,-86.6643,3ea
2015-02-12_00:12:47,36.1548,-86.7374,36.1646,-86.74,c82
2015-02-19_03:04:12,36.1723,-86.693,36.1763,-86.6764,098
2015-02-28_04:42:29,36.1712,-86.6748,36.1777,-86.698,598
2015-02-20_14:58:25,36.1505,-86.762,36.1652,-86.754,87c
2015-02-24_21:34:50,36.17,-86.6909,36.1813,-86.6677,9b8
2015-02-23_12:57:30,36.174,-86.7096,36.1734,-86.7694,9e0
2015-02-21_08:50:39,36.1654,-86.6994,36.1799,-86.6692,5ac
2015-02-03_01:25:28,36.1788,-86.657,36.1525,-86.6588,1c8
2015-02-19_00:00:12,36.17,-86.689,36.188,-86.7125,b16
2015-02-15_07:07:56,36.1765,-86.7332,36.1712,-86.7418,108
2015-02-20_14:42:30,36.1691,-86.7493,36.1686,-86.7004,fbe
2015-02-10_23:27:57,36.1678,-86.6831,36.1798,-86.6844,108
2015-02-14_07:14:17,36.1758,-86.6782,36.1731,-86.6821,1de
2015-02-13_03:40:29,36.1559,-86.7289,36.1541,-86.7079,3ce
2015-02-04_01:56:33,36.1722,-86.6932,36.1561,-86.735,384
2015-02-17_23:29:16,36.1826,-86.6821,36.1694,-86.7447,196
2015-02-01_00:04:36,36.1679,-86.7023,36.1626,-86.6996,be0
2015-02-14_23:44:07,36.1554,-86.7114,36.1664,-86.7348,e6e
2015-02-08_02:33:32,36.1637,-86.6653,36.1772,-86.6779,7a0
2015-02-26_15:25:01,36.1696,-86.7461,36.1898,-86.6977,2fa
2015-02-10_17:23:05,36.1831,-86.6751,36.1799,-86.6924,b38
2015-02-07_16:31:39,36.1643,-86.6683,36.1784,-86.6568,afe
2015-02-27_01:43:22,36.1764,-86.6754,36.1731,-86.68,5e6
2015-02-14_01:25:19,36.176,-86.6775,36.1791,-86.6984,cc2
2015-02-10_13:18:03,36.1792,-86.664,36.1675,-86.6858,ec4
2015-02-06_02:38:29,36.1561,-86.7581,36.1629,-86.7743,f8e
2015-02-01_00:12:41,36.1552,-86.7116,36.1617,-86.7009,f30
2015-02-07_15:08:46,36.1704,-86.6729,36.1773,-86.7299,572
2015-02-15_03:07:59,36.1716,-86.7461,36.1692,-86.7528,162
2015-02-22_20:02:46,36.1618,-86.7449,36.1557,-86.726,1e4
2015-02-09_21:25:13,36.1681,-86.6824,36.1642,-86.6633,a7a
2015-02-16_02:53:19,36.1676,-86.6858,36.1727,-86.6653,cca
2015-02-15_22:54:40,36.1501,-86.6722,36.1503,-86.6837,55e
2015-02-06_04:27:44,36.167,-86.7459,36.1765,-86.7573,dc2
2015-02-20_01:55:36,36.1622,-86.7363,36.1513,-86.7211,b86
2015-02-04_19:59:32,36.1709,-86.6772,36.17,-86.6902,520
2015-02-01_06:04:38,36.1559,-86.7301,36.1764,-86.7334,202
2015-02-14_23:31:56,36.1857,-86.7106,36.1697,-86.7466,5ba
2015-02-15_20:36:01,36.1598,-86.7542,36.1779,-86.687,580
2015-02-12_03:04:11,36.1661,-86.7535,36.1677,-86.7031,6b8
2015-02-08_04:45:00,36.1637,-86.6985,36.1558,-86.7358,c40
2015-02-15_02:32:56,36.1728,-86.7545,36.1655,-86.7012,590
2015-02-10_00:02:37,36.1734,-86.7374,36.1539,-86.7579,f08
2015-02-10_01:03:38,36.1693,-86.7529,36.1695,-86.7479,33c
2015-02-19_16:37:18,36.1736,-86.6904,36.1705,-86.6864,126
2015-02-17_01:01:28,36.1616,-86.7371,36.1676,-86.7326,4e4
2015-02-07_01:12:57,36.17,-86.743,36.176,-86.6953,bda
2015-02-14_00:21:42,36.1926,-86.6727,36.1559,-86.734,ca6
2015-02-16_17:33:36,36.1675,-86.7449,36.1765,-86.6755,12a
2015-02-21_05:38:12,36.1761,-86.6775,36.1761,-86.6776,b1a
2015-02-25_20:09:15,36.1721,-86.6986,36.1883,-86.686,0a8
2015-02-20_20:43:35,36.1773,-86.6782,36.1674,-86.6859,972
2015-02-15_01:23:12,36.156,-86.7303,36.168,-86.7018,052
2015-02-20_04:22:00,36.1627,-86.737,36.1548,-86.7226,e66
2015-02-07_03:10:17,36.1821,-86.72,36.19,-86.711,37a
2015-02-12_19:45:13,36.1669,-86.6885,36.1849,-86.664,6a6
2015-02-16_05:39:47,36.1779,-86.6869,36.1571,-86.6702,7b8
2015-02-19_18:51:03,36.167,-86.7507,36.149,-86.7183,012
2015-02-06_14:46:54,36.164,-86.7112,36.1664,-86.7544,8fe
2015-02-25_23:27:31,36.1675,-86.7039,36.1516,-86.7218,b32
2015-02-13_21:52:03,36.1645,-86.7037,36.1717,-86.7439,b7a
2015-02-21_06:49:37,36.1629,-86.6997,36.1637,-86.7493,fc4
2015-02-14_01:50:42,36.1637,-86.7267,36.1674,-86.7463,2fc
2015-02-12_22:40:44,36.1699,-86.6854,36.1716,-86.7002,06c
2015-02-26_17:52:27,36.1792,-86.7312,36.1744,-86.6955,c18
2015-02-08_04:18:35,36.1645,-86.6982,36.1558,-86.7303,29a
2015-02-06_04:26:15,36.1714,-86.6862,36.1761,-86.6772,d60
2015-02-07_03:45:55,36.1683,-86.7013,36.1636,-86.7007,210
2015-02-19_13:41:58,36.1696,-86.7452,36.1695,-86.7452,5aa
2015-02-22_14:50:04,36.1664,-86.7113,36.1799,-86.7256,090
2015-02-21_03:45:11,36.1545,-86.7186,36.1635,-86.7421,a7c
2015-02-22_01:32:00,36.1759,-86.6753,36.1936,-86.7055,c40
2015-02-23_22:34:51,36.162,-86.7456,36.1543,-86.7563,9f2
2015-02-28_21:32:13,36.1736,-86.7524,36.166,-86.7412,af4
2015-02-22_03:23:12,36.1759,-86.6781,36.1864,-86.6903,ab2
2015-02-02_21:09:23,36.1771,-86.7304,36.1633,-86.7404,2b4
2015-02-22_12:49:55,36.1766,-86.7574,36.1783,-86.6694,18e
2015-02-20_20:19:16,36.1765,-86.6721,36.18,-86.6822,36e
2015-02-15_04:09:19,36.1625,-86.6997,36.201,-86.7009,018
2015-02-08_07:26:59,36.1749,-86.7363,36.1807,-86.6851,52c
2015-02-01_07:11:28,36.1557,-86.722,36.1668,-86.7037,084
2015-02-01_11:53:34,36.1643,-86.6543,36.1759,-86.6494,b20
2015-02-06_15:48:49,36.1676,-86.7325,36.1616,-86.737,4e4
2015-02-27_23:32:45,36.1696,-86.7478,36.1765,-86.7331,a18
2015-02-13_04:07:26,36.1664,-86.7094,36.1696,-86.7012,152
2015-02-14_16:22:04,36.1761,-86.6737,36.1618,-86.7369,d30
2015-02-21_23:23:08,36.1587,-86.7085,36.1575,-86.6656,f30
2015-02-07_08:33:30,36.1714,-86.6865,36.1774,-86.6627,a34
2015-02-26_07:46:14,36.1702,-86.6878,36.1741,-86.6912,bc4
2015-02-23_03:45:18,36.1728,-86.7657,36.1791,-86.7303,786
2015-02-21_01:45:43,36.163,-86.731,36.17,-86.7427,092
2015-02-07_07:29:32,36.1765,-86.7332,36.1571,-86.7302,6f6
2015-02-17_21:21:25,36.1513,-86.7493,36.1664,-86.7501,f36
2015-02-02_03:20:41,36.1542,-86.7288,36.1969,-86.7079,7de
2015-02-22_05:09:14,36.1665,-86.7027,36.156,-86.729,a70
2015-02-28_19:47:40,36.1653,-86.7064,36.1693,-86.753,670
2015-02-01_05:55:46,36.1658,-86.7048,36.1677,-86.703,1fc
2015-02-27_02:04:15,36.1625,-86.7371,36.1508,-86.7202,70c
2015-02-21_02:17:16,36.1618,-86.7653,36.1551,-86.729,4fe
2015-02-03_18:24:04,36.1762,-86.6768,36.1708,-86.687,23e
2015-02-24_01:07:18,36.1844,-86.6694,36.1696,-86.7449,b78
2015-02-09_05:47:39,36.1777,-86.6869,36.1747,-86.6762,9f8
2015-02-26_04:49:20,36.1736,-86.698,36.1678,-86.7031,b44
2015-02-02_05:50:28,36.1785,-86.7802,36.1502,-86.753,1b8
2015-02-28_22:49:29,36.1595,-86.6697,36.1757,-86.7329,f12
2015-02-17_15:11:20,36.1838,-86.6775,36.1675,-86.6855,5c6
2015-02-08_07:17:44,36.1673,-86.7348,36.1608,-86.7569,532
2015-02-25_01:52:47,36.1855,-86.6678,36.179,-86.7076,508
2015-02-15_05:49:34,36.1673,-86.6909,36.1816,-86.677,c22
2015-02-28_00:06:24,36.1654,-86.749,36.1734,-86.7522,d88
2015-02-07_04:08:55,36.1682,-86.6986,36.188,-86.6898,5f0
2015-02-19_21:59:23,36.1721,-86.6963,36.1671,-86.6985,9de
2015-02-15_05:14:05,36.1548,-86.7151,36.1695,-86.7421,9e6
2015-02-16_21:21:54,36.172,-86.696,36.1678,-86.683,844
2015-02-19_14:32:29,36.1875,-86.7013,36.183,-86.6751,e86
2015-02-22_05:23:05,36.173,-86.7731,36.1553,-86.7183,132
2015-02-15_18:14:08,36.1756,-86.6982,36.1756,-86.6788,4c8
2015-02-23_22:41:38,36.1726,-86.6912,36.1603,-86.6653,c9c
2015-02-14_01:38:07,36.1765,-86.6776,36.1696,-86.7471,5a2
2015-02-09_14:16:59,36.1777,-86.6934,36.1759,-86.6794,2a4
2015-02-12_00:45:40,36.1631,-86.7128,36.165,-86.7391,ff0
2015-02-25_06:43:53,36.1772,-86.73,36.1772,-86.73,572
2015-02-26_17:28:32,36.1548,-86.6821,36.1669,-86.6884,2ce
2015-02-27_23:12:33,36.1637,-86.7729,36.1637,-86.7729,314
2015-02-08_04:03:11,36.1622,-86.6997,36.1558,-86.7369,9ea
2015-02-17_22:07:30,36.1765,-86.6753,36.1557,-86.7251,92a
2015-02-07_23:40:10,36.16,-86.6653,36.1769,-86.692,6f8
2015-02-02_14:34:58,36.17,-86.7508,36.1637,-86.7419,3c2
2015-02-07_17:57:08,36.1926,-86.6634,36.1759,-86.6937,bba
2015-02-14_00:06:31,36.1768,-86.671,36.1844,-86.6679,350
2015-02-26_22:33:34,36.1847,-86.6767,36.1936,-86.7064,914
2015-02-06_03:44:26,36.1558,-86.7113,36.1656,-86.6976,494
2015-02-08_00:22:06,36.1513,-86.7198,36.1594,-86.7668,73e
2015-02-13_19:50:10,36.1713,-86.6866,36.1831,-86.6698,ef8
2015-02-21_04:54:03,36.1631,-86.7001,36.1739,-86.6951,a5c
2015-02-24_14:34:27,36.1579,-86.7732,36.1548,-86.715,63e
2015-02-15_02:46:29,36.1759,-86.6952,36.1614,-86.7114,39c
2015-02-14_20:26:00,36.1827,-86.6726,36.1772,-86.6744,5a8
2015-02-09_20:48:59,36.186,-86.6855,36.176,-86.6772,412
2015-02-01_22:37:23,36.1674,-86.6847,36.1822,-86.6676,c7a
2015-02-27_02:41:26,36.176,-86.6784,36.1853,-86.6763,8de
2015-02-10_23:08:28,36.1709,-86.687,36.188,-86.7124,9ac
2015-02-20_05:23:52,36.1736,-86.6903,36.1709,-86.6767,fc8
2015-02-20_19:09:57,36.17,-86.6869,36.152,-86.6827,360
2015-02-07_20:44:38,36.1646,-86.7013,36.1761,-86.6986,9ac
2015-02-01_05:38:58,36.1559,-86.7325,36.1783,-86.6984,922
2015-02-21_03:10:41,36.1712,-86.746,36.1574,-86.73,830
2015-02-21_01:50:20,36.1697,-86.6693,36.1658,-86.7074,a82
2015-02-08_05:48:30,36.1559,-86.7318,36.1664,-86.7026,126
2015-02-27_04:24:04,36.1652,-86.7021,36.1816,-86.6646,746
2015-02-19_23:57:27,36.1697,-86.6822,36.179,-86.6917,13c
2015-02-07_05:50:06,36.1699,-86.7463,36.1667,-86.753,230
2015-02-27_03:10:30,36.1848,-86.6606,36.1898,-86.6983,23c
2015-02-22_15:32:56,36.1799,-86.6635,36.1803,-86.6989,382
2015-02-28_03:35:20,36.165,-86.752,36.1698,-86.7463,2c8
2015-02-27_00:30:17,36.1762,-86.677,36.1625,-86.7374,f20
2015-02-07_02:02:58,36.1714,-86.7623,36.18,-86.7643,89c
2015-02-21_06:44:52,36.1803,-86.6915,36.1711,-86.6869,9e6
2015-02-13_16:20:11,36.151,-86.7266,36.1601,-86.7567,c74
2015-02-07_03:52:48,36.1773,-86.6743,36.156,-86.7316,480
2015-02-07_02:11:17,36.1777,-86.6737,36.168,-86.7018,954
2015-02-07_23:45:26,36.1784,-86.6676,36.1936,-86.7063,33c
2015-02-05_23:58:52,36.1691,-86.7067,36.156,-86.758,afe
2015-02-20_00:43:52,36.1757,-86.6951,36.1691,-86.6976,afa
2015-02-08_18:00:18,36.1686,-86.7478,36.1554,-86.7202,30e
2015-02-05_23:41:30,36.1863,-86.6767,36.1691,-86.7056,14e
2015-02-27_00:38:12,36.1721,-86.6985,36.1765,-86.6786,ae8
2015-02-26_12:55:25,36.1613,-86.6973,36.1677,-86.702,4a2
2015-02-28_22:06:10,36.156,-86.7316,36.1605,-86.7646,19e
2015-02-12_00:15:49,36.18,-86.6635,36.1691,-86.7114,382
2015-02-21_06:46:50,36.1713,-86.7626,36.1683,-86.7492,ca2
2015-02-05_00:39:44,36.1676,-86.7463,36.1935,-86.7028,572
2015-02-07_23:45:29,36.1827,-86.6712,36.1694,-86.747,416
2015-02-20_21:06:11,36.1723,-86.7412,36.1721,-86.7414,536
2015-02-07_06:18:27,36.1566,-86.7375,36.1786,-86.6685,854
2015-02-14_06:10:08,36.156,-86.7311,36.168,-86.7015,8a8
2015-02-16_22:11:33,36.1675,-86.6856,36.1684,-86.7494,682
2015-02-25_22:58:26,36.1792,-86.6729,36.17,-86.6869,27a
2015-02-21_03:36:26,36.1625,-86.7374,36.1538,-86.72,660
2015-02-23_18:43:27,36.1677,-86.7531,36.1664,-86.6992,13a
2015-02-06_02:17:43,36.1819,-86.7556,36.1556,-86.7222,d84
2015-02-17_02:00:28,36.1554,-86.7123,36.1693,-86.7528,588
2015-02-20_06:53:34,36.1763,-86.6774,36.168,-86.6826,43a
2015-02-14_21:49:02,36.1775,-86.6963,36.1717,-86.7423,594
2015-02-19_18:49:44,36.1805,-86.6939,36.1799,-86.6635,af2
2015-02-01_17:55:56,36.1737,-86.6907,36.1598,-86.7542,76c
2015-02-23_05:18:55,36.1762,-86.6941,36.1644,-86.6992,026
2015-02-05_14:51:35,36.1637,-86.6975,36.1712,-86.703,488
2015-02-15_16:14:15,36.1585,-86.6991,36.1689,-86.7013,496
2015-02-13_04:15:54,36.1696,-86.6704,36.176,-86.6775,708
2015-02-26_06:05:31,36.183,-86.7175,36.1697,-86.7482,2d4
2015-02-27_05:24:17,36.17,-86.6902,36.168,-86.7018,a82
2015-02-07_06:08:02,36.156,-86.7317,36.1626,-86.7375,d62
2015-02-01_15:12:36,36.1637,-86.7001,36.1651,-86.7392,a66
2015-02-14_07:15:25,36.1557,-86.7271,36.1548,-86.717,c70
2015-02-05_00:02:06,36.1864,-86.696,36.1688,-86.7526,c8c
2015-02-14_18:53:49,36.1657,-86.6977,36.1655,-86.7122,7a0
2015-02-10_00:41:21,36.162,-86.7455,36.17,-86.743,f36
2015-02-12_23:08:24,36.1678,-86.7508,36.1755,-86.6792,96e
2015-02-04_23:49:54,36.1699,-86.6852,36.1761,-86.677,044
2015-02-14_23:38:55,36.1641,-86.7004,36.1551,-86.7116,60e
2015-02-08_06:39:04,36.1668,-86.7345,36.1495,-86.7199,2be
2015-02-01_14:58:59,36.1592,-86.6712,36.1709,-86.6937,fc4
2015-02-08_03:07:38,36.1664,-86.747,36.173,-86.7546,092
2015-02-25_19:09:36,36.1666,-86.7343,36.1601,-86.755,736
2015-02-12_23:35:40,36.1737,-86.7524,36.1804,-86.751,4f8
2015-02-19_13:32:42,36.1783,-86.6784,36.1543,-86.7095,b30
2015-02-04_14:51:57,36.1546,-86.7167,36.1666,-86.7446,47e
2015-02-02_04:47:27,36.1764,-86.6774,36.161,-86.7782,518
2015-02-06_05:27:50,36.1689,-86.7526,36.191,-86.7283,dde
2015-02-07_03:27:28,36.1506,-86.7163,36.156,-86.7308,1e8
2015-02-11_02:55:51,36.1674,-86.7026,36.1548,-86.7332,fb8
2015-02-13_06:37:40,36.1775,-86.6804,36.1808,-86.6851,af2
2015-02-05_07:54:40,36.1736,-86.6904,36.1709,-86.6768,fc8
2015-02-18_14:10:14,36.1552,-86.7312,36.1648,-86.7401,c26
2015-02-14_18:06:21,36.1882,-86.7079,36.156,-86.731,190
2015-02-14_14:10:56,36.1857,-86.6499,36.1826,-86.687,5fc
2015-02-13_22:03:20,36.1662,-86.7021,36.1716,-86.6865,590
2015-02-04_19:20:59,36.1817,-86.6771,36.1674,-86.6859,f6c
2015-02-08_20:49:49,36.156,-86.7325,36.1946,-86.7055,ace
2015-02-24_15:02:00,36.1539,-86.7354,36.165,-86.7477,de6
2015-02-17_13:52:37,36.1555,-86.7201,36.1754,-86.7662,fc4
2015-02-02_03:19:22,36.1964,-86.7078,36.1808,-86.6615,520
2015-02-21_22:26:17,36.1637,-86.7019,36.1534,-86.7333,77a
2015-02-22_07:18:56,36.1763,-86.6774,36.1548,-86.7152,424
2015-02-01_04:17:16,36.1781,-86.6748,36.1557,-86.7248,616
2015-02-16_19:31:58,36.1782,-86.6785,36.1789,-86.6767,b30
2015-02-07_03:32:44,36.179,-86.6919,36.1625,-86.7375,092
2015-02-15_05:35:25,36.1529,-86.7342,36.1665,-86.7355,36c
2015-02-17_13:42:51,36.153,-86.7589,36.1576,-86.7509,7ce
2015-02-28_00:04:31,36.1604,-86.701,36.1712,-86.7632,4c4
2015-02-04_23:21:16,36.1607,-86.6713,36.1668,-86.6885,9ae
2015-02-23_23:52:11,36.1649,-86.7469,36.156,-86.7308,aae
2015-02-28_06:02:19,36.1761,-86.6775,36.1645,-86.6992,bae
2015-02-10_01:16:28,36.1803,-86.6914,36.1704,-86.6865,d68
2015-02-01_01:25:48,36.1812,-86.7231,36.1558,-86.7349,068
2015-02-27_20:38:30,36.1642,-86.7401,36.1592,-86.6713,e02
2015-02-14_03:36:07,36.1726,-86.691,36.1802,-86.6742,460
2015-02-01_00:15:17,36.1687,-86.7524,36.1557,-86.7114,eda
2015-02-26_04:34:44,36.1649,-86.7394,36.1788,-86.7395,0fa
2015-02-27_22:54:11,36.1519,-86.7273,36.1825,-86.6675,1e8
2015-02-28_01:25:18,36.1758,-86.6771,36.1705,-86.6865,d92
2015-02-26_14:56:57,36.165,-86.6985,36.1718,-86.6973,ec2
2015-02-12_05:37:55,36.1731,-86.7546,36.1697,-86.7482,8a8
2015-02-20_13:21:36,36.161,-86.707,36.1677,-86.7499,9ec
2015-02-01_06:26:07,36.1559,-86.7311,36.1541,-86.708,574
2015-02-17_03:05:34,36.1789,-86.6877,36.1661,-86.7059,d8a
2015-02-28_05:05:46,36.1735,-86.687,36.1735,-86.687,b00
2015-02-19_15:20:56,36.1709,-86.6764,36.1674,-86.6918,24a
2015-02-17_16:56:49,36.161,-86.6975,36.1625,-86.698,282
2015-02-16_01:29:27,36.17,-86.6863,36.1738,-86.691,bc4
2015-02-14_17:09:15,36.1549,-86.7249,36.1877,-86.7107,112
2015-02-07_05:37:52,36.1933,-86.7066,36.1938,-86.6732,b50
2015-02-28_02:55:53,36.1573,-86.7655,36.1558,-86.7114,624
2015-02-11_23:43:35,36.1692,-86.7443,36.1949,-86.7052,aa8
2015-02-28_01:02:38,36.1681,-86.7489,36.1774,-86.7753,23e
2015-02-03_22:52:37,36.1665,-86.6864,36.1644,-86.6602,1fc
2015-02-21_00:10:41,36.1849,-86.6927,36.1969,-86.6675,b38
2015-02-28_07:24:55,36.1757,-86.7342,36.1792,-86.7303,868
2015-02-09_23:12:55,36.17,-86.6902,36.1657,-86.7053,774
2015-02-12_19:18:49,36.1696,-86.7524,36.1697,-86.752,cdc
2015-02-12_02:49:24,36.1578,-86.758,36.1662,-86.7405,764
2015-02-28_03:21:12,36.1499,-86.6845,36.1805,-86.6834,9a2
2015-02-17_16:46:19,36.1535,-86.7293,36.1734,-86.7376,b7c
2015-02-14_19:40:24,36.18,-86.6821,36.1595,-86.7543,21e
2015-02-01_01:10:39,36.1569,-86.7642,36.1861,-86.6953,828
2015-02-12_20:49:53,36.1892,-86.6942,36.1886,-86.6883,19c
2015-02-07_07:41:58,36.1785,-86.6887,36.1638,-86.71,f46
2015-02-28_04:40:55,36.1675,-86.6841,36.1763,-86.6775,992
